taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
OSROUCKL7A5P5U2OH58XOQ,Romania,RO,present,introduced,released,releaseInNature,2017/2021,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Nagy AA, Eros N, Imecs I, Bone G, Fulop A, Pap PL (2023) Distribution and diversity of fishes and lampreys in Transylvania (Romania): a complete survey and suggestions for new protected areas. ZooKeys 1166: 351-373. https://doi.org/10.3897/zookeys.1166.102854",| identified by Otel and Iftime (10.3897/travaux.64.e67558); contradicts identification by Dragan et al. (10.3897/neobiota.94.117313)
OSROUCKL7A5P5U2OH58XOQ,Romania,RO,present,introduced,released,pet,2017/2021,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Nagy AA, Eros N, Imecs I, Bone G, Fulop A, Pap PL (2023) Distribution and diversity of fishes and lampreys in Transylvania (Romania): a complete survey and suggestions for new protected areas. ZooKeys 1166: 351-373. https://doi.org/10.3897/zookeys.1166.102854",| identified by Otel and Iftime (10.3897/travaux.64.e67558); contradicts identification by Dragan et al. (10.3897/neobiota.94.117313)
OSROUCKL7A5XTJEPJ26PBH,Romania,RO,doubtful,uncertain,released,biologicalControl,2010/2010,"Rasplus J-Y, Villemant C, Rosa Paiva M, Delvare G, Roques A (2010) Hymenoptera. Chapter 12. BioRisk 4: 669-776. https://doi.org/10.3897/biorisk.4.55 | Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. BioRisk 4: 315-406. https://doi.org/10.3897/biorisk.4.61",
OSROUCKL7CVEYUOUZ6DW7X,Romania,RO,present,introduced,colonising,transportStowaway,2016/2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKL7CVEYUOUZ6DW7X,Romania,RO,present,introduced,colonising,naturalDispersal,2016/2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKL7LJL7Y56XKFT6O,Romania,RO,doubtful,uncertain,established,transportContaminant,2010/2010,"Rabitsch W (2010) Pathways and vectors of alien arthropods in Europe. Chapter 3. BioRisk 4: 27-43. https://doi.org/10.3897/biorisk.4.60 | Sauvard D, Branco M, Lakatos F, Faccoli M, Kirkendall L (2010) Weevils and Bark Beetles (Coleoptera, Curculionoidea). Chapter 8.2. BioRisk 4: 219-266. https://doi.org/10.3897/biorisk.4.64",
OSROUCKL7LJL7Y56XKFT6O,Romania,RO,doubtful,uncertain,established,naturalDispersal,2010/2010,"Rabitsch W (2010) Pathways and vectors of alien arthropods in Europe. Chapter 3. BioRisk 4: 27-43. https://doi.org/10.3897/biorisk.4.60 | Sauvard D, Branco M, Lakatos F, Faccoli M, Kirkendall L (2010) Weevils and Bark Beetles (Coleoptera, Curculionoidea). Chapter 8.2. BioRisk 4: 219-266. https://doi.org/10.3897/biorisk.4.64",
OSROUCKL7MU64IBTUVS1FJ,Romania,RO,doubtful,uncertain,released,transportContaminant,2018/2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,
OSROUCKL7RIBPZZIKONCC7,Romania,RO,present,introduced,invasive,transportContaminant,1996/2010,"Skuhrava M, Martinez M, Roques A (2010) Diptera. Chapter 10. BioRisk 4: 553-602. https://doi.org/10.3897/biorisk.4.53",
OSROUCKL7RIBPZZIKONCC7,Romania,RO,present,introduced,invasive,naturalDispersal,1996/2010,"Skuhrava M, Martinez M, Roques A (2010) Diptera. Chapter 10. BioRisk 4: 553-602. https://doi.org/10.3897/biorisk.4.53",
OSROUCKL7TUGG63WLMT3RV,Romania,RO,present,introduced,invasive,agriculture,1842/2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Brandza D (1879-1883) Prodromul Florei Romane. Bucuresti: Tipogr. Acad. Romane",
OSROUCKL7UDE7LHF5Y2KBA,Romania,RO,present,introduced,colonising,parasitesOnAnimals,1951/2006,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKL7Y4SL670315Y3H,Romania,RO,present,introduced,colonising,transportStowaway,1994/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKL7Y4SL670315Y3H,Romania,RO,present,introduced,colonising,ballastWater,1994/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKL7Y4SL670315Y3H,Romania,RO,present,introduced,colonising,naturalDispersal,1994/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKL7YLMS53UAKTYX2,Romania,RO,present,introduced,invasive,transportStowaway,1981/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKL7YLMS53UAKTYX2,Romania,RO,present,introduced,invasive,parasitesOnPlants,1981/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKL83HR9IOEY5IIZ2,Romania,RO,present,introduced,colonising,transportContaminant,2009/2022,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKL83HR9IOEY5IIZ2,Romania,RO,present,introduced,colonising,transportStowaway,2009/2022,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKL8A813YVFTRT99N,Romania,RO,present,introduced,invasive,transportStowaway,1980/2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Rasplus J-Y, Roques A (2010) Dictyoptera (Blattodea, Isoptera), Orthoptera, Phasmatodea and Dermaptera. Chapter 13.3. BioRisk 4: 807-831. https://doi.org/10.3897/biorisk.4.68",
OSROUCKL8A813YVFTRT99N,Romania,RO,present,introduced,invasive,naturalDispersal,1980/2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Rasplus J-Y, Roques A (2010) Dictyoptera (Blattodea, Isoptera), Orthoptera, Phasmatodea and Dermaptera. Chapter 13.3. BioRisk 4: 807-831. https://doi.org/10.3897/biorisk.4.68",
OSROUCKL8B0NPDQ55Y7FDJ,Romania,RO,present,introduced,invasive,vehicles,1908/2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Javorka S (1925) Magyar flora (Flora Hungarica) (I, II). Budapest",
OSROUCKL8B0NPDQ55Y7FDJ,Romania,RO,present,introduced,invasive,naturalDispersal,1908/2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Javorka S (1925) Magyar flora (Flora Hungarica) (I, II). Budapest",
OSROUCKL8BGAQNOMQ41VEH,Romania,RO,present,introduced,colonising,transportContaminant,1982/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKL8BGAQNOMQ41VEH,Romania,RO,present,introduced,colonising,established,1982/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKL8E35D3XENU0DVN,Romania,RO,present,introduced,colonising,escapeFromConfinement,2017/2026,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | https://www.inaturalist.org/photos/633257931",
OSROUCKL8E35D3XENU0DVN,Romania,RO,present,introduced,colonising,contaminantOnPlants,2017/2026,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | https://www.inaturalist.org/photos/633257931",
OSROUCKL8GT24IPWETB422,Romania,RO,present,introduced,colonising,transportContaminant,2020/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
