taxon_id,scientific name,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,date first observation,date last observation,source,remarks,native range,terrestrial,marine,freshwater,host,date added,added by,verified by
OSROIDPSG8LSQ4K8NV,Symphyotrichum × versicolor (Willd.) G.L.Nesom,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,species,ICN,Romania,RO,present,introduced,established,ornamentalNonHorticulture,escapeFromConfinement,,1959,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Borza Al (1959) Flora si vegetatia Vaii Sebesului. Editura Academiei R.P. Romane | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,hybrid,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSROZZO45PHCSA4SVJ,Robinia × ambigua Poir.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Robinia,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,escapeFromConfinement,,1959,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Borza Al (1959) Flora si vegetatia Vaii Sebesului. Editura Academiei R.P. Romane | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,Southeastern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSRO2UNKRE4CUKDLE2,Myriophyllum aquaticum (Vell.) Verdc.,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,species,ICN,Romania,RO,present,introduced,casual,OtherIntentionalRelease,OtherEscape,,1959,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | https://www.inaturalist.org/observations/298255986 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",species of Union Concern (Regulation 1143/2014),Brazil | Central America | Northern South America | Southern South America | Western South America,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROOJAAZ9QK1Q3LUQ,Vitis rupestris Scheele,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,species,ICN,Romania,RO,present,introduced,casual,agriculture,horticulture,,1959,2020,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Borza Al (1959) Flora si vegetatia Vaii Sebesului. Editura Academiei R.P. Romane | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,North-Central U.S.A. | Northeastern U.S.A. | South-Central U.S.A. | Southeastern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSROUCKLTG868JHM1SNGWS,"Pholcus phalangioides (Fuesslin, 1775)",Animalia,Arthropoda,Arachnida,Araneae,Pholcidae,Pholcus,species,ICZN,Romania,RO,present,introduced,invasive,people,,,1960,2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Costica Adam
OSROUCKLVSX550RKQLN898,"Microsetella rosea (Dana, 1847)",Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,ballastWater,naturalDispersal,1960,2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",,Cosmopolitan,FALSE,TRUE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKL1TPXXGPPZYF0YL,"Planococcus citri (Risso, 1813)",Animalia,Arthropoda,Insecta,Hemiptera,Pseudococcidae,Planococcus,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,parasitesOnPlants,naturalDispersal,1960,2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Asia,TRUE,FALSE,FALSE,Citrus,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Costica Adam
OSROUCKLL4SNEO0UIR4A3U,"Nagurus cristatus (Dollfus, 1889)",Animalia,Arthropoda,Malacostraca,Isopoda,Trachelipodidae,Nagurus,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,naturalDispersal,,1960,1960,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Cryptogenic,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKLOM6GEPVK8JNZ9L,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pseudorasbora,species,ICZN,Romania,RO,present,introduced,widespreadInvasive,contaminantNursery,unaided,,1960,2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | https://www.inaturalist.org/observations/304305146 | https://www.inaturalist.org/observations/271958350",species of Union Concern (Regulation 1143/2014),Eastern Asia (North Asia) | South-eastern Asia,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Florina Stanescu
OSROUCKLTVDC4TOB5V6HTY,"Ctenopharyngodon idella (Valenciennes, 1844)",Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Ctenopharyngodon,species,ICZN,Romania,RO,present,introduced,established,aquacultureMariculture,,,1960,2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Otel V, Nastase A, Fomici I (2025) Alien Siluriformes (Pisces) recently reported in the freshwaters of the Danube Delta Biosphere Reserve. Scientific Annals of the Danube Delta Institute 30: 43-53. https://doi.org/10.3897/saddi.30.160476 | https://www.inaturalist.org/observations/268596474",,Eastern Asia (North Asia) | North Asia,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marian Tudor
OSROUCKLK5PI7BJ575NJOD,"Hypophthalmichthys molitrix (Valenciennes, 1844)",Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Hypophthalmichthys,species,ICZN,Romania,RO,present,introduced,established,aquacultureMariculture,,,1960,2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Otel V, Nastase A, Fomici I (2025) Alien Siluriformes (Pisces) recently reported in the freshwaters of the Danube Delta Biosphere Reserve. Scientific Annals of the Danube Delta Institute 30: 43-53. https://doi.org/10.3897/saddi.30.160476",,Eastern Asia (North Asia) | North Asia,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marian Tudor
OSROUCKLHTMKVDPJYDPK8P,"Hypophthalmichthys nobilis (Richardson, 1845)",Animalia,Chordata,Actinopterygii,Cypriniformes,Xenocyprididae,Hypophthalmichthys,species,ICZN,Romania,RO,present,introduced,established,aquacultureMariculture,,,1960,2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Otel V, Nastase A, Fomici I (2025) Alien Siluriformes (Pisces) recently reported in the freshwaters of the Danube Delta Biosphere Reserve. Scientific Annals of the Danube Delta Institute 30: 43-53. https://doi.org/10.3897/saddi.30.160476",,Eastern Asia | South-eastern Asia,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marian Tudor
OSROQARIIZA4YYT8QL,Eleusine indica (L.) Gaertn.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eleusine,species,ICN,Romania,RO,present,introduced,established,seedContaminant,,,1960,2022,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Ravarut M, Mititelu D (1960) Doua specii noi in flora Republicii Populare Romane. Stud. Cerc. Acad. R. P. Romane, Fil. Cluj, Sect. Biol., 11(1): 7-9",,Arabian Peninsula | Caucasus | Central Asia | China | East Tropical Africa | Eastern Asia | Indian Subcontinent | Indo-China | Macaronesia | Malesia | Northeast Tropical Africa | Papuasia | South Tropical Africa | Southeastern Europe | Southern Africa | West Tropical Africa | West-Central Tropical Africa | Western Asia | Western Indian Ocean,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Paulina Anastasiu
OSROBQRLXBIOKCCSCK,Juglans cinerea L.,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,species,ICN,Romania,RO,present,introduced,casual,forestry,ornamentalNonHorticulture,,1960,2022,"Dumitriu-Tataranu I (1960) Arbori si arbusti forestieri si ornamentali cultivati in R. P. R., Bucuresti: Edit. Agro-Silvica, 810 pp",,Eastern Canada | North-Central U.S.A. | Northeastern U.S.A. | Southeastern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSRO3NMJDZ453AUHGV,Juniperus virginiana L.,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Juniperus,species,ICN,Romania,RO,present,introduced,established,OtherIntentionalRelease,forestry,ornamentalNonHorticulture,1960,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Anastasiu P, Camen-Comanescu P, Sirbu I-M, Urziceanu M (2024) Urban flora: new reports for Bucharest's flora. Acta Horti Botanici Bucurestiensis 50(1): 41-58. https://doi.org/10.62229/ahbb.2024.50/3 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Dumitriu-Tataranu I (1960) Arbori si arbusti forestieri si ornamentali cultivati in R.P.R. Editura Agro-Silvica, Bucuresti | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,Eastern Canada | Mexico | North-Central U.S.A. | Northeastern U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southeastern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSRO16TT85BD3JSWDY,Pseudotsuga menziesii (Mirb.) Franco,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,species,ICN,Romania,RO,present,introduced,casual,forestry,horticulture,naturalDispersal,1960,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Anastasiu P, Camen-Comanescu P, Sirbu I-M, Urziceanu M (2024) Urban flora: new reports for Bucharest's flora. Acta Horti Botanici Bucurestiensis 50(1): 41-58. https://doi.org/10.62229/ahbb.2024.50/3 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Dumitriu-Tataranu I (1960) Arbori si arbusti forestieri si ornamentali cultivati in R.P.R. Editura Agro-Silvica, Bucuresti | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,Mexico | Northwestern U.S.A. | South-Central U.S.A. | Southwestern U.S.A. | Subarctic America | Western Canada,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSROUCKLLMKBQBGEUZ4TI4,"Centropages kroyeri Giesbrecht, 1892-1893",Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Сentropages,species,ICZN,Romania,RO,doubtful,uncertain,reproducing,transportStowaway,ballastWater,naturalDispersal,1961,1961,"Fernandez de Puelles ML (2026) Centropages Kryer, 1849. https://doi.org/10.17895/ices.pub.31016620 | Gubanova A, Altukhov D, Stefanova K, Arashkevich E, Kamburska L, Prusova I, Svetlichny L, Timofte F, Uysal Z (2014) Species composition of Black Sea marine planktonic copepods. Journal of Marine Systems 135: 44-52. https://doi.org/10.1016/j.jmarsys.2013.12.004",,Mediterranean Sea | Black Sea,FALSE,TRUE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
